Incentive Strategy,Total to Distribute,Time taken to achieve 95% adoption
['Random'],62931.03448275862,359
['Random'],64482.75862068965,359
['Random'],66034.4827586207,359
['Random'],67586.20689655172,359
['Random'],69137.93103448275,359
['Random'],70689.6551724138,359
['Random'],72241.37931034483,359
['Random'],73793.10344827586,359
['Random'],75344.8275862069,359
['Random'],76896.55172413793,359
['Random'],78448.27586206896,359
['Random'],80000.0,359
['Highest_degree'],35000.0,148
['Highest_degree'],36551.724137931036,160
['Highest_degree'],38103.44827586207,176
['Highest_degree'],39655.1724137931,182
['Highest_degree'],41206.89655172414,196
['Highest_degree'],42758.620689655174,203
['Highest_degree'],44310.3448275862,214
['Highest_degree'],45862.06896551724,223
['Highest_degree'],47413.793103448275,240
['Highest_degree'],48965.51724137931,251
['Highest_degree'],50517.24137931035,267
['Highest_degree'],52068.96551724138,293
['Highest_degree'],53620.68965517241,302
['Highest_degree'],55172.41379310345,302
['Highest_degree'],56724.13793103448,302
['Highest_degree'],58275.862068965514,302
['Highest_degree'],59827.58620689655,302
['Highest_degree'],61379.31034482759,302
['Highest_degree'],62931.03448275862,302
['Highest_degree'],64482.75862068965,302
['Highest_degree'],66034.4827586207,302
['Highest_degree'],67586.20689655172,302
['Highest_degree'],69137.93103448275,302
['Highest_degree'],70689.6551724138,302
['Highest_degree'],72241.37931034483,302
['Highest_degree'],73793.10344827586,302
['Highest_degree'],75344.8275862069,302
['Highest_degree'],76896.55172413793,302
['Highest_degree'],78448.27586206896,302
['Highest_degree'],80000.0,302
['Lowest_degree'],35000.0,247
['Lowest_degree'],36551.724137931036,252
['Lowest_degree'],38103.44827586207,268
['Lowest_degree'],39655.1724137931,283
['Lowest_degree'],41206.89655172414,299
['Lowest_degree'],42758.620689655174,316
['Lowest_degree'],44310.3448275862,327
['Lowest_degree'],45862.06896551724,341
['Lowest_degree'],47413.793103448275,358
['Lowest_degree'],48965.51724137931,375
['Lowest_degree'],50517.24137931035,392
['Lowest_degree'],52068.96551724138,411
['Lowest_degree'],53620.68965517241,425
['Lowest_degree'],55172.41379310345,440
['Lowest_degree'],56724.13793103448,460
['Lowest_degree'],58275.862068965514,482
['Lowest_degree'],59827.58620689655,508
['Lowest_degree'],61379.31034482759,535
['Lowest_degree'],62931.03448275862,570
['Lowest_degree'],64482.75862068965,570
['Lowest_degree'],66034.4827586207,570
['Lowest_degree'],67586.20689655172,570
['Lowest_degree'],69137.93103448275,570
['Lowest_degree'],70689.6551724138,570
['Lowest_degree'],72241.37931034483,570
['Lowest_degree'],73793.10344827586,570
['Lowest_degree'],75344.8275862069,570
['Lowest_degree'],76896.55172413793,570
['Lowest_degree'],78448.27586206896,570
['Lowest_degree'],80000.0,570
['Highest_gamma'],35000.0,227
['Highest_gamma'],36551.724137931036,250
['Highest_gamma'],38103.44827586207,266
['Highest_gamma'],39655.1724137931,291
['Highest_gamma'],41206.89655172414,309
['Highest_gamma'],42758.620689655174,331
['Highest_gamma'],44310.3448275862,353
['Highest_gamma'],45862.06896551724,378
['Highest_gamma'],47413.793103448275,401
['Highest_gamma'],48965.51724137931,401
['Highest_gamma'],50517.24137931035,401
['Highest_gamma'],52068.96551724138,401
['Highest_gamma'],53620.68965517241,401
['Highest_gamma'],55172.41379310345,401
['Highest_gamma'],56724.13793103448,401
['Highest_gamma'],58275.862068965514,401
['Highest_gamma'],59827.58620689655,401
['Highest_gamma'],61379.31034482759,401
['Highest_gamma'],62931.03448275862,401
['Highest_gamma'],64482.75862068965,401
['Highest_gamma'],66034.4827586207,401
['Highest_gamma'],67586.20689655172,401
['Highest_gamma'],69137.93103448275,401
['Highest_gamma'],70689.6551724138,401
['Highest_gamma'],72241.37931034483,401
['Highest_gamma'],73793.10344827586,401
['Highest_gamma'],75344.8275862069,401
['Highest_gamma'],76896.55172413793,401
['Highest_gamma'],78448.27586206896,401
['Highest_gamma'],80000.0,401
['Lowest_gamma'],35000.0,148
['Lowest_gamma'],36551.724137931036,159
['Lowest_gamma'],38103.44827586207,169
['Lowest_gamma'],39655.1724137931,175
['Lowest_gamma'],41206.89655172414,190
['Lowest_gamma'],42758.620689655174,194
['Lowest_gamma'],44310.3448275862,203
['Lowest_gamma'],45862.06896551724,212
['Lowest_gamma'],47413.793103448275,226
['Lowest_gamma'],48965.51724137931,234
['Lowest_gamma'],50517.24137931035,248
['Lowest_gamma'],52068.96551724138,258
['Lowest_gamma'],53620.68965517241,275
['Lowest_gamma'],55172.41379310345,292
['Lowest_gamma'],56724.13793103448,305
['Lowest_gamma'],58275.862068965514,329
['Lowest_gamma'],59827.58620689655,347
['Lowest_gamma'],61379.31034482759,367
['Lowest_gamma'],62931.03448275862,383
['Lowest_gamma'],64482.75862068965,394
['Lowest_gamma'],66034.4827586207,414
['Lowest_gamma'],67586.20689655172,430
['Lowest_gamma'],69137.93103448275,430
['Lowest_gamma'],70689.6551724138,430
['Lowest_gamma'],72241.37931034483,430
['Lowest_gamma'],73793.10344827586,430
['Lowest_gamma'],75344.8275862069,430
