Incentive Strategy,Total to Distribute,Time taken to achieve 95% adoption
['Lowest_degree'],65172.41379310345,0.7432839511864852
['Lowest_degree'],66379.3103448276,0.7432839511864852
['Lowest_degree'],67586.20689655172,0.7432839511864852
['Lowest_degree'],68793.10344827586,0.7432839511864852
['Lowest_degree'],70000.0,0.7432839511864852
['Highest_gamma'],35000.0,0.8312266861618676
['Highest_gamma'],36206.89655172414,0.8251581762394503
['Highest_gamma'],37413.793103448275,0.8187497537384227
['Highest_gamma'],38620.68965517241,0.8103080499232979
['Highest_gamma'],39827.58620689655,0.8029971504783993
['Highest_gamma'],41034.48275862069,0.7971763544506436
['Highest_gamma'],42241.379310344826,0.7909635975866202
['Highest_gamma'],43448.275862068964,0.7833294273984935
['Highest_gamma'],44655.1724137931,0.7757096060411738
['Highest_gamma'],45862.06896551724,0.7682848313285086
['Highest_gamma'],47068.96551724138,0.7596031355088168
['Highest_gamma'],48275.862068965514,0.7567419730811448
['Highest_gamma'],49482.75862068965,0.7567419730811448
['Highest_gamma'],50689.6551724138,0.7567419730811448
['Highest_gamma'],51896.55172413793,0.7567419730811448
['Highest_gamma'],53103.44827586207,0.7567419730811448
['Highest_gamma'],54310.3448275862,0.7567419730811448
['Highest_gamma'],55517.24137931035,0.7567419730811448
['Highest_gamma'],56724.13793103448,0.7567419730811448
['Highest_gamma'],57931.03448275862,0.7567419730811448
['Highest_gamma'],59137.93103448275,0.7567419730811448
['Highest_gamma'],60344.8275862069,0.7567419730811448
['Highest_gamma'],61551.72413793103,0.7567419730811448
['Highest_gamma'],62758.620689655174,0.7567419730811448
['Highest_gamma'],63965.51724137931,0.7567419730811448
['Highest_gamma'],65172.41379310345,0.7567419730811448
['Highest_gamma'],66379.3103448276,0.7567419730811448
['Highest_gamma'],67586.20689655172,0.7567419730811448
['Highest_gamma'],68793.10344827586,0.7567419730811448
['Highest_gamma'],70000.0,0.7567419730811448
['Lowest_gamma'],35000.0,0.8786202735488122
['Lowest_gamma'],36206.89655172414,0.8740769626745462
['Lowest_gamma'],37413.793103448275,0.8699231943441157
['Lowest_gamma'],38620.68965517241,0.8645308212253172
['Lowest_gamma'],39827.58620689655,0.859181016828048
['Lowest_gamma'],41034.48275862069,0.8537249073555386
['Lowest_gamma'],42241.379310344826,0.8508741387736359
['Lowest_gamma'],43448.275862068964,0.8459805234411226
['Lowest_gamma'],44655.1724137931,0.8404072138571893
['Lowest_gamma'],45862.06896551724,0.8347577496656047
['Lowest_gamma'],47068.96551724138,0.8293831357549416
['Lowest_gamma'],48275.862068965514,0.8241812036511562
['Lowest_gamma'],49482.75862068965,0.8179188698649219
['Lowest_gamma'],50689.6551724138,0.8123462838507896
['Lowest_gamma'],51896.55172413793,0.8112337285347999
['Lowest_gamma'],53103.44827586207,0.8059294821293311
['Lowest_gamma'],54310.3448275862,0.8017213016496343
['Lowest_gamma'],55517.24137931035,0.7964522401005185
['Lowest_gamma'],56724.13793103448,0.792918165118284
['Lowest_gamma'],57931.03448275862,0.7887030024161433
['Lowest_gamma'],59137.93103448275,0.7822543004353413
['Lowest_gamma'],60344.8275862069,0.7774791803514077
['Lowest_gamma'],61551.72413793103,0.772898931080563
['Lowest_gamma'],62758.620689655174,0.7671133938364882
['Lowest_gamma'],63965.51724137931,0.760492911019963
['Lowest_gamma'],65172.41379310345,0.7562514805741642
['Lowest_gamma'],66379.3103448276,0.7563371124415869
['Lowest_gamma'],67586.20689655172,0.7563371124415869
['Lowest_gamma'],68793.10344827586,0.7563371124415869
['Lowest_gamma'],70000.0,0.7563371124415869
