Incentive Strategy,Total to Distribute,Time taken to achieve 95% adoption
['Lowest_gamma'],61551.72413793103,103
['Lowest_gamma'],62758.620689655174,846
['Lowest_gamma'],63965.51724137931,808
['Lowest_gamma'],65172.41379310345,787
['Lowest_gamma'],66379.3103448276,780
['Lowest_gamma'],67586.20689655172,757
['Lowest_gamma'],68793.10344827586,730
['Lowest_gamma'],70000.0,730
Incentive Strategy,Total to Distribute,Number of agents incentivized
['Random'],35000.0,184
['Random'],36206.89655172414,195
['Random'],37413.793103448275,205
['Random'],38620.68965517241,215
['Random'],39827.58620689655,220
['Random'],41034.48275862069,234
['Random'],42241.379310344826,241
['Random'],43448.275862068964,256
['Random'],44655.1724137931,266
['Random'],45862.06896551724,278
['Random'],47068.96551724138,289
['Random'],48275.862068965514,306
['Random'],49482.75862068965,320
['Random'],50689.6551724138,332
['Random'],51896.55172413793,354
['Random'],53103.44827586207,369
['Random'],54310.3448275862,389
['Random'],55517.24137931035,389
['Random'],56724.13793103448,389
['Random'],57931.03448275862,389
['Random'],59137.93103448275,389
['Random'],60344.8275862069,389
['Random'],61551.72413793103,389
['Random'],62758.620689655174,389
['Random'],63965.51724137931,389
['Random'],65172.41379310345,389
['Random'],66379.3103448276,389
['Random'],67586.20689655172,389
['Random'],68793.10344827586,389
['Random'],70000.0,389
['Highest_degree'],35000.0,177
['Highest_degree'],36206.89655172414,188
['Highest_degree'],37413.793103448275,200
['Highest_degree'],38620.68965517241,209
['Highest_degree'],39827.58620689655,219
['Highest_degree'],41034.48275862069,232
['Highest_degree'],42241.379310344826,246
['Highest_degree'],43448.275862068964,254
['Highest_degree'],44655.1724137931,270
['Highest_degree'],45862.06896551724,284
['Highest_degree'],47068.96551724138,298
['Highest_degree'],48275.862068965514,305
['Highest_degree'],49482.75862068965,323
['Highest_degree'],50689.6551724138,337
['Highest_degree'],51896.55172413793,361
['Highest_degree'],53103.44827586207,368
['Highest_degree'],54310.3448275862,368
['Highest_degree'],55517.24137931035,368
['Highest_degree'],56724.13793103448,368
['Highest_degree'],57931.03448275862,368
['Highest_degree'],59137.93103448275,368
['Highest_degree'],60344.8275862069,368
['Highest_degree'],61551.72413793103,368
['Highest_degree'],62758.620689655174,368
['Highest_degree'],63965.51724137931,368
['Highest_degree'],65172.41379310345,368
['Highest_degree'],66379.3103448276,368
['Highest_degree'],67586.20689655172,368
['Highest_degree'],68793.10344827586,368
['Highest_degree'],70000.0,368
['Lowest_degree'],35000.0,191
['Lowest_degree'],36206.89655172414,200
['Lowest_degree'],37413.793103448275,209
['Lowest_degree'],38620.68965517241,216
['Lowest_degree'],39827.58620689655,224
['Lowest_degree'],41034.48275862069,238
['Lowest_degree'],42241.379310344826,246
['Lowest_degree'],43448.275862068964,261
['Lowest_degree'],44655.1724137931,270
['Lowest_degree'],45862.06896551724,279
['Lowest_degree'],47068.96551724138,287
['Lowest_degree'],48275.862068965514,297
['Lowest_degree'],49482.75862068965,312
['Lowest_degree'],50689.6551724138,324
['Lowest_degree'],51896.55172413793,336
['Lowest_degree'],53103.44827586207,350
['Lowest_degree'],54310.3448275862,363
['Lowest_degree'],55517.24137931035,380
['Lowest_degree'],56724.13793103448,394
['Lowest_degree'],57931.03448275862,409
['Lowest_degree'],59137.93103448275,421
['Lowest_degree'],60344.8275862069,442
['Lowest_degree'],61551.72413793103,461
['Lowest_degree'],62758.620689655174,478
['Lowest_degree'],63965.51724137931,500
['Lowest_degree'],65172.41379310345,500
['Lowest_degree'],66379.3103448276,500
['Lowest_degree'],67586.20689655172,500
['Lowest_degree'],68793.10344827586,500
['Lowest_degree'],70000.0,500
['Highest_gamma'],35000.0,241
['Highest_gamma'],36206.89655172414,255
['Highest_gamma'],37413.793103448275,270
['Highest_gamma'],38620.68965517241,290
['Highest_gamma'],39827.58620689655,304
['Highest_gamma'],41034.48275862069,320
['Highest_gamma'],42241.379310344826,343
['Highest_gamma'],43448.275862068964,368
['Highest_gamma'],44655.1724137931,374
['Highest_gamma'],45862.06896551724,374
